Time,Open,High,Low,Close,5MA,10MA,20MA,60MA,120MA,Volume,Dollar
2006-05-30,1329.4,1330.6,1311.3,1317.7,1319.7,1340.59,1388.83,1378.27,1367.13,219732,945.6
2006-06-01,1308.44,1319.05,1294.92,1295.09,1312.04,1329.95,1381.84,1377.44,1366.89,238045,947.4
2006-06-02,1312.77,1314.77,1285.43,1309.04,1314.7,1324.34,1375.54,1377.32,1366.76,248486,948
2006-06-05,1315.77,1315.77,1295.59,1301.62,1310.53,1317.27,1368.57,1377.11,1366.63,207499,943
2006-06-07,1273.07,1279.27,1262.87,1266.84,1298.06,1310.09,1359.3,1376.37,1366.07,243225,948.2
2006-06-08,1259.39,1262.36,1223.13,1223.13,1279.14,1299.42,1347.93,1374.75,1365.13,272299,953.4
2006-06-09,1236.8,1240.05,1217.76,1235.65,1267.26,1289.65,1337.16,1373.04,1364.31,230379,954.4
2006-06-12,1229.96,1239.84,1219.18,1239.84,1253.42,1284.06,1325.92,1371.6,1363.49,194882,956.8
2006-06-13,1215.55,1218.39,1201.6,1203.86,1233.86,1272.2,1313.85,1369.43,1362.52,189712,961.8
2006-06-14,1194.46,1230.02,1192.09,1221.73,1224.84,1261.45,1304.24,1367.53,1361.54,210747,962
2006-06-15,1232.72,1239.86,1213.09,1219.4,1224.1,1251.62,1296.1,1365.5,1360.52,196279,959.5
2006-06-16,1246.11,1264.87,1245.81,1262.19,1229.4,1248.33,1289.14,1364.09,1359.76,234036,956
2006-06-19,1254.59,1260.22,1242.2,1251.67,1231.77,1242.59,1283.46,1362.68,1358.93,166261,961.3
2006-06-20,1244.5,1244.56,1221.13,1225.83,1236.16,1235.01,1276.14,1361.28,1357.81,201141,956.6
2006-06-21,1229.29,1232.63,1216.1,1227.19,1237.26,1231.05,1270.57,1359.86,1356.64,188199,955.8
2006-06-22,1246.19,1248.28,1236.15,1238.83,1241.14,1232.62,1266.02,1358.49,1355.52,227952,955.1
2006-06-23,1226.27,1228.96,1210.99,1228.62,1234.43,1231.92,1260.78,1356.79,1354.36,187619,956
2006-06-26,1227,1239.54,1221.65,1238.05,1231.7,1231.74,1257.9,1355.24,1353.18,225966,959.5
2006-06-27,1245.44,1253.41,1242.68,1247.54,1236.05,1236.11,1254.15,1353.82,1352,196452,958.8
2006-06-28,1226.59,1238.74,1223.11,1238.71,1238.35,1237.8,1249.63,1352.16,1350.7,165952,957.7
2006-06-29,1247.8,1267.9,1247.8,1263.02,1243.19,1242.17,1246.89,1350.55,1349.54,205096,960.6
2006-06-30,1290.37,1295.43,1287.15,1295.15,1256.49,1245.46,1246.9,1349.14,1348.7,226999,948.9
2006-07-03,1294.57,1298.04,1284.63,1294.61,1267.81,1249.76,1246.17,1347.62,1347.72,181039,944.9
2006-07-04,1304.45,1305.67,1285.26,1285.92,1275.48,1255.76,1245.39,1345.91,1346.7,190721,943.4
2006-07-05,1260.69,1286.47,1259.62,1279.85,1283.71,1261.03,1246.04,1343.96,1345.73,192705,946.7
2006-07-06,1270.82,1277.32,1255.02,1263.96,1283.9,1263.54,1248.08,1341.65,1344.64,180430,949.5
2006-07-07,1274.25,1278.94,1267.99,1273.93,1279.65,1268.07,1249.99,1339.58,1343.57,191851,947.9
2006-07-10,1265.58,1299.41,1260.75,1299.29,1280.59,1274.2,1252.97,1338.13,1342.6,215414,942
2006-07-11,1296.06,1301.95,1289.12,1300.44,1283.49,1279.49,1257.8,1336.74,1341.59,185853,946.8
2006-07-12,1302.99,1311.27,1291.61,1296.69,1286.86,1285.29,1261.54,1334.93,1340.81,200706,948.8
2006-07-13,1283.83,1299.07,1273.13,1285.02,1291.07,1287.49,1264.83,1332.47,1340.25,186871,949.2
2006-07-14,1261.24,1261.24,1246.65,1255.13,1287.31,1283.48,1264.47,1329.67,1339.37,197528,953.8
2006-07-18,1241.57,1243.58,1233.08,1233.42,1274.14,1277.37,1263.56,1326.45,1338.61,188801,958.7
2006-07-19,1236.26,1244.58,1231.05,1233.65,1260.78,1272.14,1263.95,1323.04,1338.07,178604,957.8
2006-07-20,1264.03,1273.42,1260.89,1273.3,1256.1,1271.48,1266.26,1320.36,1337.63,212460,951.9
2006-07-21,1260.25,1271.58,1259.32,1271.33,1253.37,1272.22,1267.88,1317.36,1337.03,180752,950
2006-07-24,1258.87,1267.63,1245.98,1263.35,1255.01,1271.16,1269.62,1314.57,1336.29,155833,951.7
2006-07-25,1278.27,1287.48,1276.59,1279.77,1264.28,1269.21,1271.7,1312.05,1335.42,195200,952.2
2006-07-26,1284.59,1286.22,1277.08,1279.08,1273.37,1267.07,1273.28,1309.18,1334.41,152765,954.6
2006-07-27,1280.65,1299.8,1277.19,1296.27,1277.96,1267.03,1276.16,1306.57,1333.75,208569,952.2
2006-07-28,1293.02,1301.69,1292.52,1297.07,1283.11,1268.24,1277.86,1304.53,1333.1,194446,953.9
2006-07-31,1313.91,1316.12,1297.82,1297.82,1290,1272.51,1277.99,1302.24,1332.8,173375,955.2
2006-08-01,1296.71,1306.91,1286.43,1287.36,1291.52,1277.9,1277.63,1299.78,1332.35,186834,956
2006-08-02,1281.92,1295.11,1277.31,1295.11,1294.73,1284.05,1278.09,1297.35,1332.04,156721,962.3
2006-08-03,1302.45,1304.77,1288.03,1292.05,1293.88,1285.92,1278.7,1294.68,1331.88,182403,965.7
2006-08-04,1296.5,1305.8,1296.5,1304.51,1295.37,1289.24,1280.73,1292.25,1331.74,189519,964.8
2006-08-07,1308.36,1308.59,1289.23,1289.54,1293.71,1291.86,1281.51,1289.56,1331.36,161898,962.6
2006-08-08,1290.56,1311.1,1290.56,1311.1,1298.46,1294.99,1282.1,1287,1331.28,197973,963.7
2006-08-09,1306.99,1321.55,1297.28,1314.93,1302.43,1298.58,1282.83,1284.82,1331.17,195817,959.5
2006-08-10,1310.94,1314.76,1293.53,1304.31,1304.88,1299.38,1283.21,1283,1331.17,224418,957.9
2006-08-11,1312.18,1317.19,1291.9,1292.1,1302.4,1298.88,1283.56,1281.5,1330.99,226689,961.8
2006-08-14,1295.43,1303.89,1287.65,1295.11,1303.51,1298.61,1285.56,1279.72,1330.67,176474,965.8
2006-08-16,1311.56,1319.48,1306.45,1315.61,1304.41,1301.44,1289.67,1278.9,1330.4,231678,965.2
2006-08-17,1325.74,1335.41,1325.74,1327.78,1306.98,1304.7,1294.38,1278.16,1330.25,225534,961
2006-08-18,1330.06,1336.38,1324.62,1331.1,1312.34,1308.61,1297.27,1278.03,1330.17,192914,958.6
2006-08-21,1333.26,1337.7,1316.51,1321.67,1318.25,1310.33,1299.78,1277.89,1329.84,189260,956.6
2006-08-22,1321.76,1336.11,1321.76,1334.96,1326.22,1314.87,1303.36,1277.92,1329.58,185508,956.3
2006-08-23,1332.52,1333.13,1319.95,1324.95,1328.09,1316.25,1305.62,1278.41,1329.16,208087,955.7
2006-08-24,1322.16,1322.22,1309.55,1315.73,1325.68,1316.33,1307.45,1278.3,1328.7,192323,959.2
2006-08-25,1317.65,1333.89,1317.16,1329.35,1325.33,1318.84,1309.11,1278.3,1328.38,201747,961.9
2006-08-28,1329.9,1335.64,1325.04,1327.89,1326.58,1322.42,1310.65,1278.47,1328.37,189855,964
2006-08-29,1336.4,1345.3,1336.4,1344.61,1328.51,1327.37,1312.99,1279.29,1328.37,261284,961
2006-08-30,1346.69,1346.99,1337.96,1341.35,1331.79,1329.94,1315.69,1279.83,1328.57,257237,961.4
2006-08-31,1348.05,1361.48,1344.57,1352.74,1339.19,1332.44,1318.57,1280.68,1328.9,279257,961.5
2006-09-01,1354.77,1357.01,1349.63,1356.67,1344.65,1334.99,1321.8,1282.18,1329.28,215901,960.5
2006-09-04,1363.69,1365.08,1359.04,1359.06,1350.89,1338.73,1324.53,1284.45,1329.6,238692,957.9
2006-09-05,1360.97,1362.47,1356.29,1361.24,1354.21,1341.36,1328.11,1286.54,1329.79,235655,956.6
2006-09-06,1362.45,1364.86,1353.55,1357.01,1357.34,1344.57,1330.41,1288.49,1330.05,219140,957.1
2006-09-07,1351.55,1353.67,1342.57,1351.17,1357.03,1348.11,1332.22,1290.95,1330.19,251102,956.4
2006-09-08,1345.61,1358.1,1344.68,1354.89,1356.67,1350.66,1334.75,1293.17,1330.35,260043,956.3
2006-09-11,1357.29,1357.29,1333.84,1334.08,1351.68,1351.28,1336.85,1295.08,1330.29,248049,957.5
2006-09-12,1334.35,1339.31,1323.9,1328.04,1345.04,1349.63,1338.5,1296.18,1330.13,266773,959.4
2006-09-13,1341.62,1342.38,1332.87,1333.13,1340.26,1348.8,1339.37,1297.53,1330.1,249303,959
2006-09-14,1333.66,1358.75,1329.11,1358.75,1341.78,1349.4,1340.92,1299.75,1330.51,288839,957.7
2006-09-15,1355.08,1361.2,1351.26,1361.1,1343.02,1349.85,1342.42,1301.98,1330.92,342889,956.3
2006-09-18,1360.66,1378.04,1358.57,1374.3,1351.06,1351.37,1345.05,1304.24,1331.36,305450,956.5
2006-09-19,1375.23,1378.99,1370.44,1373.95,1360.25,1352.64,1347,1306.66,1331.73,237298,952.2
2006-09-20,1366.51,1369.18,1355.04,1366.44,1366.91,1353.59,1349.08,1308.8,1332.02,233742,950.8
2006-09-21,1373.35,1378.79,1363.48,1366.79,1368.52,1355.15,1351.63,1310.79,1332.3,237537,944.3
2006-09-22,1358.45,1360.18,1343.27,1348.38,1365.97,1354.5,1352.58,1312.62,1332.39,250124,946.8
2006-09-25,1347.88,1357.69,1345.56,1355.21,1362.15,1356.61,1353.95,1314.15,1332.35,201956,944
2006-09-26,1360.88,1361.56,1338.98,1343.97,1356.16,1358.2,1353.91,1314.97,1332.05,241627,944.2
2006-09-27,1352.22,1361.12,1351.83,1360.03,1354.88,1360.89,1354.85,1316.06,1331.84,242744,943.7
2006-09-28,1362.72,1372.22,1359.47,1371.43,1355.8,1362.16,1355.78,1317.48,1331.69,228240,944.7
2006-09-29,1375.38,1377.37,1367.78,1371.41,1360.41,1363.19,1356.52,1319.01,1331.48,248282,946.2
2006-10-02,1370.27,1380.91,1367.74,1374.22,1364.21,1363.18,1357.28,1320.84,1331.25,231198,947.9
2006-10-04,1366.16,1371.72,1345.83,1352,1365.82,1360.99,1356.82,1322.15,1330.86,223065,949.1
2006-10-09,1356.59,1365.01,1303.62,1319.4,1357.69,1356.28,1354.93,1322.48,1330.31,400255,963.9
2006-10-10,1322.44,1334.41,1322.44,1328.37,1349.08,1352.44,1353.79,1322.95,1329.85,251539,959.5
2006-10-11,1317.68,1332.28,1315.84,1325.49,1339.9,1350.15,1352.32,1323.43,1329.18,198428,958.2
2006-10-12,1325.7,1337.7,1323.8,1331.78,1331.41,1347.81,1352.21,1324.21,1328.34,256985,957.8
2006-10-13,1349.5,1353.93,1345.97,1348.6,1330.73,1348.27,1353.24,1325.76,1327.72,305316,955.2
2006-10-16,1356.59,1358.88,1350.8,1356.72,1338.19,1347.94,1354.42,1327.82,1327.13,208576,955.5
2006-10-17,1360.56,1360.56,1339.89,1351.3,1342.78,1345.93,1354.04,1329.78,1326.41,308567,954.4
2006-10-18,1345.6,1355.92,1338,1354.26,1348.53,1344.21,1353.7,1331.13,1325.75,279679,955.4
2006-10-19,1356.61,1358.95,1350.36,1354.06,1352.99,1342.2,1352.69,1332.51,1324.94,295221,957.4
2006-10-20,1357.37,1366.94,1357.14,1364.24,1356.12,1343.42,1352.21,1334.19,1324.38,269190,957.3
2006-10-23,1367.14,1369.85,1358.93,1364.95,1357.76,1347.98,1352.13,1335.61,1323.83,240373,959.6
2006-10-24,1373.57,1374.43,1364.07,1366.5,1360.8,1351.79,1352.12,1337.07,1323.12,244727,958.5
2006-10-25,1368.36,1375.01,1365.8,1371.43,1364.24,1356.38,1353.27,1338.32,1322.45,231825,955.7
2006-10-26,1373.99,1377.4,1369.66,1373.65,1368.15,1360.57,1354.19,1339.6,1322.06,241700,949.7
2006-10-27,1378.06,1379.51,1362.44,1369.09,1369.12,1362.62,1355.45,1340.78,1321.51,205034,947.3
2006-10-30,1363.34,1363.34,1353.46,1356.11,1367.36,1362.56,1355.25,1341.93,1320.86,159718,944.6
2006-10-31,1356.91,1364.83,1351.08,1364.55,1366.97,1363.88,1354.91,1343.09,1320.22,255789,942.3
2006-11-01,1372.03,1378.11,1366.6,1374.35,1367.55,1365.89,1355.05,1344.46,1319.57,233251,939.5
2006-11-02,1371.51,1383.73,1370.3,1383.73,1369.57,1368.86,1355.53,1345.78,1319.01,218346,939
2006-11-03,1385.17,1385.39,1379.26,1383.88,1372.52,1370.82,1357.12,1347.35,1318.45,215318,937.3
2006-11-06,1379.37,1379.37,1363.71,1379.19,1377.14,1372.25,1360.11,1348.49,1317.74,209560,942.4
2006-11-07,1389.12,1392.51,1385.41,1387.44,1381.72,1374.34,1363.07,1349.69,1317.26,213063,938.5
2006-11-08,1391.23,1393.51,1379.34,1380.07,1382.86,1375.21,1365.8,1350.96,1316.98,197670,935.2
2006-11-09,1382.4,1399.44,1382.11,1399.44,1386,1377.79,1369.18,1352.75,1317.12,197535,936.6
2006-11-10,1393.88,1399.87,1391.69,1395.73,1388.37,1380.45,1371.53,1354.42,1317.07,168512,934.1
2006-11-13,1399.51,1399.98,1386.76,1396.69,1391.87,1384.51,1373.53,1355.77,1317.34,178608,935.1
2006-11-14,1402.92,1407.54,1400.74,1407.37,1395.86,1388.79,1376.34,1357.1,1317.63,205371,937.1
2006-11-15,1412.07,1413.69,1406.86,1412.54,1402.35,1392.61,1379.25,1358.46,1318.24,236746,941.5
2006-11-16,1417.68,1417.68,1409.22,1410.75,1404.62,1395.31,1382.09,1359.94,1318.92,259276,937.5
2006-11-17,1414.17,1416.4,1407.26,1412.22,1407.91,1398.14,1384.48,1361.23,1319.58,250382,938.9
2006-11-20,1413.74,1413.88,1400.83,1402.21,1409.02,1400.45,1386.35,1362.52,1320.46,232530,935.3
2006-11-21,1402.75,1406.58,1399.97,1405.9,1408.72,1402.29,1388.32,1364.02,1321.16,277287,935.5
2006-11-22,1405.34,1422.54,1405.21,1422.54,1410.72,1406.54,1390.87,1365.57,1321.94,247167,934.1
2006-11-23,1419.51,1424.33,1414.8,1419.23,1412.42,1408.52,1393.15,1367.1,1322.78,237547,930.5
2006-11-24,1419.99,1424.82,1411.27,1421.73,1414.32,1411.12,1395.78,1368.38,1323.84,314623,932
2006-11-27,1419.8,1425.13,1415.22,1425.13,1418.91,1413.96,1399.23,1369.78,1324.8,297935,930.6
2006-11-28,1407.52,1413.71,1404.67,1411.47,1420.02,1414.37,1401.58,1370.76,1325.72,252352,930.8
2006-11-29,1413.91,1424.91,1413.54,1422.55,1420.02,1415.37,1403.99,1371.85,1327.02,254273,930.5
2006-11-30,1427.67,1434.85,1427.67,1432.21,1422.62,1417.52,1406.41,1373.07,1328.76,252191,929.5
2006-12-01,1433.4,1436.8,1428.24,1434.36,1425.14,1419.73,1408.94,1374.29,1330.42,231104,928.6
2006-12-04,1431.01,1433.28,1426.34,1426.46,1425.41,1422.16,1411.3,1375.45,1331.97,197279,927.6
2006-12-05,1432.97,1436.69,1420.4,1420.59,1427.23,1423.63,1412.96,1376.61,1333.78,300827,924.3
2006-12-06,1422.75,1423.07,1399.68,1413.73,1425.47,1422.75,1414.64,1377.59,1335.38,237546,916.4
2006-12-07,1411.73,1416.13,1407.66,1410.3,1421.09,1421.85,1415.19,1378.86,1336.97,237406,913.8
2006-12-08,1400.98,1400.98,1386.26,1390.43,1412.3,1418.72,1414.92,1379.9,1338.04,221668,920.3
2006-12-11,1390.26,1396.15,1389.65,1390.73,1405.16,1415.28,1414.62,1380.86,1339.2,213259,926
2006-12-12,1392.22,1392.9,1373.03,1376.98,1396.43,1411.83,1413.1,1381.16,1340.45,195341,922.7
2006-12-13,1375.31,1386.69,1373.52,1383.28,1390.34,1407.91,1411.64,1381.53,1341.76,186913,922.6
2006-12-14,1385.5,1418.38,1376.87,1418.38,1391.96,1406.52,1412.02,1382.27,1343.25,250160,920.5
2006-12-15,1418.53,1425.78,1412.17,1421.87,1398.25,1405.28,1412.5,1383.06,1344.86,319547,923.2
2006-12-18,1427.14,1437.64,1427.14,1433.23,1406.75,1405.95,1414.06,1384.18,1346.49,244628,927.1
2006-12-19,1431.07,1436.4,1425.6,1427.76,1416.9,1406.67,1415.15,1385.19,1347.99,215448,931.8
2006-12-20,1429.77,1445.5,1429.77,1442.28,1428.7,1409.52,1416.14,1386.76,1349.69,240498,925.8
2006-12-21,1444.41,1445.51,1434.47,1436.47,1432.32,1412.14,1417,1388.11,1351.13,193026,927.3
2006-12-22,1432.03,1439.27,1432.03,1437.49,1435.45,1416.85,1417.79,1389.67,1352.32,218348,928.3
2006-12-26,1434.58,1441.21,1422.37,1433.92,1435.58,1421.17,1418.22,1390.9,1353.48,218666,929.9
2006-12-27,1426.8,1429.84,1418.77,1425.1,1435.05,1425.98,1418.91,1391.8,1354.64,175940,930.5
2006-12-28,1433.63,1437.48,1425.84,1434.46,1433.49,1431.1,1419.5,1392.85,1355.93,160604,929.8
2007-01-02,1438.89,1439.71,1430.06,1435.26,1433.25,1432.78,1419.65,1393.87,1357.36,147738,925.6
2007-01-03,1436.42,1437.79,1409.31,1409.35,1427.62,1431.53,1418.4,1394.82,1358.48,203207,926.1
2007-01-04,1410.55,1411.12,1388.5,1397.29,1420.29,1427.94,1416.95,1396.12,1359.3,241172,931.3
2007-01-05,1398.6,1400.59,1372.36,1385.76,1412.42,1423.74,1415.2,1397.08,1360.01,277291,934.2
2007-01-08,1376.76,1384.65,1366.48,1370.81,1399.69,1416.59,1413.06,1397.83,1360.63,177591,938.2
2007-01-09,1376.71,1381.99,1367.74,1374.34,1387.51,1410.38,1411.26,1398.54,1361.37,216844,938.5
2007-01-10,1372.52,1372.52,1345.08,1355.79,1376.8,1402.21,1409.53,1398.66,1362.21,225461,937.8
2007-01-11,1357.57,1375.31,1355.63,1365.31,1370.4,1395.35,1408.26,1398.8,1363.31,211751,938.9
2007-01-12,1379,1389,1372.87,1388.37,1370.92,1391.67,1408.83,1399.42,1364.6,213766,940
2007-01-15,1396.87,1397.64,1385.81,1390.96,1374.95,1387.32,1409.21,1400.03,1365.58,163884,938.6
2007-01-16,1392,1393.42,1385.2,1389.71,1378.03,1382.77,1407.78,1400.63,1366.57,171336,935.6
2007-01-17,1391.75,1391.75,1369.08,1379.48,1382.77,1379.78,1405.66,1400.88,1367.54,205372,936.9
2007-01-18,1378.37,1385.22,1372.93,1383.21,1386.35,1378.37,1403.16,1401.19,1368.4,181231,936.8
2007-01-19,1369.09,1372.63,1356.22,1360.56,1380.78,1375.85,1399.8,1401.09,1369.08,222672,936.3
2007-01-22,1363.84,1364.67,1348.46,1363.41,1375.27,1375.11,1395.85,1400.95,1369.64,190989,940.1
2007-01-23,1353.06,1367.03,1352.5,1363.09,1369.95,1373.99,1392.18,1400.78,1370.19,184014,940.3
2007-01-24,1369.96,1383.75,1369.02,1383.06,1370.67,1376.72,1389.46,1401.01,1370.9,197926,936
2007-01-25,1392.55,1392.55,1379.66,1382.36,1370.5,1378.42,1386.88,1401.45,1371.69,157048,936
2007-01-26,1372.36,1378.48,1366.1,1371.33,1372.65,1376.72,1384.2,1401.56,1372.32,160882,940.5
2007-01-29,1376.48,1378.28,1361.23,1363.1,1372.59,1373.93,1380.63,1401.37,1372.92,136329,940.5
2007-01-30,1365,1371.59,1360.42,1370.72,1374.11,1372.03,1377.4,1401.16,1373.47,161252,942.5
2007-01-31,1374.76,1374.76,1357.87,1360.23,1369.55,1370.11,1374.94,1400.76,1374.06,192326,941
2007-02-01,1367.07,1382.9,1362.04,1382.9,1369.66,1370.08,1374.23,1400.82,1374.65,168200,937
2007-02-02,1386.78,1413.34,1386.06,1413.14,1378.02,1375.33,1375.59,1401.25,1375.47,219152,937.2
2007-02-05,1413.77,1420.42,1409.71,1417.95,1388.99,1380.79,1377.95,1401.88,1376.42,181594,935.8
2007-02-06,1416.65,1428.91,1414.58,1428.58,1400.56,1387.34,1380.66,1402.37,1377.56,188881,932.9
2007-02-07,1430.85,1431.25,1419.48,1426.29,1413.77,1391.66,1384.19,1402.88,1378.65,193224,933.7
2007-02-08,1424.99,1431.01,1416.05,1423.58,1421.91,1395.78,1387.1,1403.33,1379.55,189043,935.1
2007-02-09,1424.49,1432.29,1422.97,1427.68,1424.82,1401.42,1389.07,1403.67,1380.38,227566,934.6
2007-02-12,1416.84,1416.84,1403.75,1414.29,1424.08,1406.54,1390.23,1403.69,1381.08,209291,937.6
2007-02-13,1412.72,1424.66,1410.81,1418.44,1422.06,1411.31,1391.67,1403.82,1381.88,219251,939.5
2007-02-14,1430.02,1440.51,1430.01,1436.1,1424.02,1418.9,1394.5,1404.22,1382.73,214653,938.5
2007-02-15,1450.55,1450.84,1441.79,1443.63,1428.03,1424.97,1397.52,1404.91,1383.71,216082,934.8
2007-02-16,1444.46,1448.96,1439.03,1448.81,1432.25,1428.54,1401.93,1405.63,1384.82,207157,936.4
2007-02-20,1450.96,1453.25,1443.97,1452.96,1439.99,1432.04,1406.41,1406.13,1385.85,220471,938.5
2007-02-21,1455.18,1457.37,1444.84,1451.38,1446.58,1434.32,1410.83,1406.67,1386.88,258240,938.5
2007-02-22,1452.71,1471.04,1452.62,1465.41,1452.44,1438.23,1414.94,1407.4,1387.89,310280,938.9
2007-02-23,1470.44,1471.04,1459.81,1469.88,1457.69,1442.86,1419.32,1408.14,1388.96,310566,938
2007-02-26,1466.92,1470.95,1462.19,1470.03,1461.93,1447.09,1424.26,1409.12,1389.94,261756,938.7
2007-02-27,1468.28,1468.28,1453.85,1454.6,1462.26,1451.12,1428.83,1409.65,1390.75,261582,938.8
2007-02-28,1396.44,1417.34,1393.96,1417.34,1455.45,1451.01,1431.16,1409.41,1391.24,324108,941.8
2007-03-02,1407.19,1423.58,1406.63,1414.47,1445.26,1448.85,1433.87,1409.07,1391.68,243110,943.1
2007-03-05,1400.8,1404.23,1375.84,1376.15,1426.52,1442.1,1433.54,1408.24,1391.84,232595,951.4
2007-03-06,1382.7,1403.75,1382.7,1402.93,1413.1,1437.52,1433.03,1407.94,1392.27,239219,947.7
2007-03-07,1415.35,1415.5,1397.83,1410.95,1404.37,1433.31,1432.68,1407.89,1392.74,254195,948.8
2007-03-08,1409.02,1433.15,1408.34,1423.89,1405.68,1430.57,1432.44,1408.12,1393.49,285796,947.8
2007-03-09,1433.27,1434.7,1415.71,1423.58,1407.5,1426.38,1432.31,1408.67,1394.29,227388,945.9
2007-03-12,1429.68,1441.83,1429.68,1441.33,1420.54,1423.53,1433.19,1409.52,1395.19,245053,944
2007-03-13,1441.6,1442.04,1433.67,1436.05,1427.16,1420.13,1433.61,1410.5,1395.83,256424,944.6
2007-03-14,1409.66,1416.8,1405.13,1407.37,1426.44,1415.41,1433.27,1410.9,1396.22,259289,946.3
2007-03-15,1418.77,1429.38,1414.98,1426.93,1427.05,1416.37,1433.69,1411.05,1396.66,254363,944.5
2007-03-16,1428.63,1431.75,1416.3,1427.88,1427.91,1417.71,1433.28,1411.15,1397.1,304139,944.8
2007-03-19,1425.22,1444.76,1420.89,1443.39,1428.32,1424.43,1433.27,1411.31,1397.75,280843,943.7
2007-03-20,1449.43,1449.79,1440.42,1444.17,1429.95,1428.55,1433.03,1411.59,1398.39,364484,941.7
2007-03-21,1446.07,1452.05,1435.36,1442.85,1437.04,1431.74,1432.53,1411.6,1399.18,342963,938
2007-03-22,1452.13,1456.18,1447.79,1448.53,1441.36,1434.21,1432.39,1411.8,1399.96,301021,937.9
2007-03-23,1449.99,1454.34,1443.04,1447.38,1445.26,1436.59,1431.49,1411.96,1400.82,278884,937.5
2007-03-26,1451.12,1455.51,1444.25,1449.77,1446.54,1437.43,1430.48,1412.23,1401.57,312613,938.6
2007-03-27,1450.02,1456.39,1442.49,1453.23,1448.35,1439.15,1429.64,1412.7,1402.25,259867,940.9
2007-03-28,1451.47,1456.78,1433.12,1439.74,1447.73,1442.39,1428.9,1412.78,1402.82,297972,939.1
2007-03-29,1434.58,1453.11,1432.8,1450.95,1448.21,1444.79,1430.58,1413.05,1403.46,283080,940.6
2007-03-30,1457.58,1459.69,1447.85,1452.55,1449.25,1447.26,1432.48,1413.77,1404.29,288432,940.9
2007-04-02,1456.19,1464.93,1456.06,1459.53,1451.2,1448.87,1436.65,1414.8,1405.46,303521,937.3
2007-04-03,1463.41,1464.48,1452.56,1463.75,1453.3,1450.83,1439.69,1416.1,1406.59,340652,936.7
2007-04-04,1474.65,1484.86,1471.05,1483.41,1462.04,1454.88,1443.31,1417.98,1407.91,353988,936.3
2007-04-05,1485.53,1485.77,1478.45,1482.04,1468.26,1458.24,1446.22,1419.78,1409.16,328412,932.9
2007-04-06,1487.73,1488.58,1477.69,1484.15,1474.58,1461.91,1449.25,1421.91,1410.29,313663,931.9
2007-04-09,1489.79,1501.06,1489.13,1501.06,1482.88,1467.04,1452.24,1424.18,1411.49,388207,933
2007-04-10,1500.79,1502.34,1492.35,1499.16,1489.96,1471.63,1455.39,1426.02,1412.72,359301,933.9
2007-04-11,1508.68,1519.31,1507.57,1513.42,1495.97,1479,1460.69,1428.06,1414.05,386765,932.2
2007-04-12,1510.27,1525.61,1507.56,1525.61,1504.68,1486.47,1465.63,1430.33,1415.48,360181,931.8
2007-04-13,1523.82,1526.09,1512.36,1520.78,1512.01,1493.29,1470.27,1432.68,1416.78,426238,929.2
2007-04-16,1523.89,1533.09,1519.3,1532.04,1518.2,1500.54,1474.71,1435.16,1418.18,462199,931.8
2007-04-17,1538.89,1538.89,1524.33,1528.66,1524.1,1507.03,1478.93,1437.97,1419.53,422556,929
2007-04-18,1532.57,1538.29,1530.02,1534.58,1528.33,1512.15,1483.52,1440.82,1420.89,352532,928.2
2007-04-19,1536.89,1537.43,1506.14,1513.66,1525.94,1515.31,1486.77,1443.33,1422.05,363738,928.8
2007-04-20,1518.58,1533.09,1518.58,1533.08,1528.4,1520.21,1491.06,1445.83,1423.42,397530,927.5
2007-04-23,1545.45,1554.5,1538.33,1544.35,1530.87,1524.53,1495.79,1448.53,1424.99,386979,926.3
2007-04-24,1545.61,1557.65,1538.11,1556.71,1536.48,1530.29,1500.96,1451.62,1426.59,393475,927.5
2007-04-25,1558.2,1558.72,1536.12,1545.55,1538.67,1533.5,1506.25,1454.66,1428.02,445538,926.7
2007-04-26,1560.22,1565.03,1553.13,1553.13,1546.56,1536.25,1511.36,1457.7,1429.43,391552,929
2007-04-27,1547.2,1553.23,1537.37,1542.52,1548.45,1538.43,1515.86,1460.74,1430.75,356441,929.2
2007-04-30,1538.69,1542.25,1530.67,1542.24,1548.03,1539.45,1520,1463.39,1432.11,315970,930.8
2007-05-02,1550.39,1555.62,1546.6,1553.3,1547.35,1541.91,1524.47,1465.73,1433.49,274336,930
2007-05-03,1563.42,1564.01,1555.28,1559.86,1550.21,1544.44,1528.3,1468.09,1434.99,249677,926.9
2007-05-04,1563.16,1567.74,1556.62,1567.74,1553.13,1549.85,1532.58,1470.41,1436.39,254508,927.6
2007-05-07,1574.86,1585.7,1574.86,1584.46,1561.52,1554.99,1537.6,1473.05,1437.96,434480,922.4
2007-05-08,1585.52,1589.07,1577.18,1582.65,1569.6,1558.82,1541.68,1475.7,1439.51,384029,923
